,HISP,NH_ASIAN,NH_BLACK,NH_WHITE,TOTPOP,step,ward
302,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,30,2
303,39386.9548046477,952.936134426294,210183.2010808658,13110.990354978194,267462.77929144143,30,6
304,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,30,3
305,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,30,5
306,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,30,4
307,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,30,8
308,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,30,1
309,30537.84054247049,726.0638101811369,201174.89444990264,41673.75632139465,277268.16582729045,30,7
310,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,31,0
311,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,31,9
312,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,31,2
313,39386.9548046477,952.936134426294,210183.2010808658,13110.990354978194,267462.77929144143,31,6
314,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,31,3
315,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,31,5
316,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,31,4
317,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,31,8
318,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,31,1
319,30537.84054247049,726.0638101811369,201174.89444990264,41673.75632139465,277268.16582729045,31,7
320,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,32,0
321,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,32,9
322,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,32,2
323,39386.9548046477,952.936134426294,210183.2010808658,13110.990354978194,267462.77929144143,32,6
324,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,32,3
325,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,32,5
326,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,32,4
327,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,32,8
328,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,32,1
329,30537.84054247049,726.0638101811369,201174.89444990264,41673.75632139465,277268.16582729045,32,7
330,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,33,0
331,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,33,9
332,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,33,2
333,39386.9548046477,952.936134426294,210183.2010808658,13110.990354978194,267462.77929144143,33,6
334,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,33,3
335,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,33,5
336,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,33,4
337,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,33,8
338,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,33,1
339,30537.84054247049,726.0638101811369,201174.89444990264,41673.75632139465,277268.16582729045,33,7
340,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,34,0
341,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,34,9
342,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,34,2
343,39386.9548046477,952.936134426294,210183.2010808658,13110.990354978194,267462.77929144143,34,6
344,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,34,3
345,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,34,4
346,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,34,5
347,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,34,8
348,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,34,1
349,30537.84054247049,726.0638101811369,201174.89444990264,41673.75632139465,277268.16582729045,34,7
350,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,35,0
351,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,35,9
352,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,35,2
353,39386.9548046477,952.936134426294,210183.2010808658,13110.990354978194,267462.77929144143,35,6
354,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,35,3
355,64734.47145218697,15327.615620468512,9866.432859233428,187023.47021497192,282984.5216726595,35,4
356,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,35,5
357,67185.12311434394,17754.00930582402,22422.061567111006,152005.32456520773,264896.90173086076,35,1
358,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,35,8
359,30537.84054247049,726.0638101811369,201174.89444990264,41673.75632139465,277268.16582729045,35,7
360,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,36,0
361,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,36,9
362,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,36,2
363,37430.189571968236,960.9900899490226,208877.87889760738,12533.071803386112,263594.14009943255,36,6
364,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,36,3
365,64734.47145218697,15327.615620468512,9866.432859233428,187023.47021497192,282984.5216726595,36,4
366,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,36,5
367,67185.12311434394,17754.00930582402,22422.061567111006,152005.32456520773,264896.90173086076,36,1
368,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,36,8
369,32494.60577514995,718.0098546584081,202480.21663316106,42251.67487298673,281136.8050192993,36,7
370,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,37,0
371,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,37,9
372,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,37,2
373,37430.189571968236,960.9900899490226,208877.87889760738,12533.071803386112,263594.14009943255,37,6
374,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,37,3
375,64734.47145218697,15327.615620468512,9866.432859233428,187023.47021497192,282984.5216726595,37,4
376,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,37,5
377,67185.12311434394,17754.00930582402,22422.061567111006,152005.32456520773,264896.90173086076,37,1
378,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,37,8
379,32494.60577514995,718.0098546584081,202480.21663316106,42251.67487298673,281136.8050192993,37,7
380,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,38,0
381,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,38,9
382,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,38,2
383,34419.615894898474,1009.9455234230784,220956.4807063161,5847.383561686027,265769.43358772347,38,7
384,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,38,3
385,64734.47145218697,15327.615620468512,9866.432859233428,187023.47021497192,282984.5216726595,38,4
386,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,38,5
387,67185.12311434394,17754.00930582402,22422.061567111006,152005.32456520773,264896.90173086076,38,1
388,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,38,8
389,35505.179452219716,669.0544211843526,190401.61482445232,48937.36311468682,278961.5115310084,38,6
390,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,39,0
391,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,39,9
392,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,39,2
393,34419.615894898474,1009.9455234230784,220956.4807063161,5847.383561686027,265769.43358772347,39,7
394,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,39,3
395,64734.47145218697,15327.615620468512,9866.432859233428,187023.47021497192,282984.5216726595,39,4
396,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,39,5
397,67185.12311434394,17754.00930582402,22422.061567111006,152005.32456520773,264896.90173086076,39,1
398,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,39,8
399,35505.179452219716,669.0544211843526,190401.61482445232,48937.36311468682,278961.5115310084,39,6
400,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,40,0
401,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,40,9
402,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,40,2
403,34419.615894898474,1009.9455234230784,220956.4807063161,5847.383561686027,265769.43358772347,40,7
404,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,40,3
405,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,40,4
406,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,40,5
407,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,40,8
408,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,40,1
409,35505.179452219716,669.0544211843526,190401.61482445232,48937.36311468682,278961.5115310084,40,6
410,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,41,1
411,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,41,9
412,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,41,2
413,34419.615894898474,1009.9455234230784,220956.4807063161,5847.383561686027,265769.43358772347,41,7
414,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,41,3
415,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,41,4
416,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,41,5
417,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,41,8
418,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,41,0
419,35505.179452219716,669.0544211843526,190401.61482445232,48937.36311468682,278961.5115310084,41,6
420,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,42,1
421,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,42,9
422,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,42,2
423,34419.615894898474,1009.9455234230784,220956.4807063161,5847.383561686027,265769.43358772347,42,7
424,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,42,3
425,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,42,4
426,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,42,5
427,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,42,8
428,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,42,0
429,35505.179452219716,669.0544211843526,190401.61482445232,48937.36311468682,278961.5115310084,42,6
430,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,43,1
431,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,43,9
432,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,43,2
433,38001.142129979424,965.9900899490226,214999.71775957206,13055.046215277209,270918.9054908155,43,7
434,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,43,3
435,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,43,4
436,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,43,5
437,169362.8803985799,16711.65051659157,47835.71699299293,44613.612587577656,280560.87149350205,43,8
438,16758.751651300598,21769.715192262403,18518.199441743818,205440.27085685154,268369.3008200888,43,0
439,31923.653217138773,713.0098546584082,196358.3777711964,41729.700461095636,273812.03962791635,43,6
440,41019.92188376737,27919.877737788796,143851.22529765483,55500.668869138666,274021.1638776595,44,1
441,139299.28306274893,1984.7053666685247,103291.2657619999,37043.25633811551,283919.4289336279,44,9
442,63887.4431896167,28415.68142167705,37514.02367834362,121860.0856532177,259477.46785476964,44,4
443,38001.142129979424,965.9900899490226,214999.71775957206,13055.046215277209,270918.9054908155,44,7
444,57486.727651765745,31867.539710243294,10768.859326264052,165948.46412572238,272270.30321854446,44,3
445,115160.84291523031,11311.909734030129,13770.294984600614,133588.5239233281,279512.12258343154,44,2
446,111428.35389987222,4608.920376130797,90137.31898563188,57030.37096967564,265929.3960996443,44,5
